OTU.ID,MO100E,MO100S,MO87E,MO87S,MO98E,MO98S,MO99E,MO99S,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource
ASV367,13,241,53,0,0,0,0,0,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3670,0,0,0,0,0,0,0,11,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium_dominicanum;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3671,10,0,0,0,0,0,0,0,Fungi;Basidiomycota;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3672,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3675,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Didymocyrtis;Didymocyrtis_pseudeverniae;,Phaeosphaeriaceae,1CB1CD8E-36B9-11D5-9548-00D0592D548C,81637,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Probable,Microfungus,NULL,"Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3679,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiella;Sporormiella_irregularis;,Sporormiaceae,1CB1CDD8-36B9-11D5-9548-00D0592D548C,81414,9,Saprotroph,Dung Saprotroph-Plant Saprotroph,Probable,Microfungus,NULL,"Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV368,36,150,64,0,15,5,35,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Bartaliniaceae;Truncatella;Truncatella_angustata;,Truncatella angustata,2D076A84-2BF5-4F0D-8BFF-02150F270B82,377803,20,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Possible,NULL,NULL,Host - Asteraceae,"Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf))"
ASV3682,8,0,0,0,0,0,0,2,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;Preussia_sp;,Sporormiaceae,1CB1CDD8-36B9-11D5-9548-00D0592D548C,81414,9,Saprotroph,Dung Saprotroph-Plant Saprotroph,Probable,Microfungus,NULL,"Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3683,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3685,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;Stagonospora_unclassified;,Massarinaceae,4068CDF9-F69E-41F5-BB5F-1834BD4F01F1,80979,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,NULL,"Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)"
ASV369,0,304,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3696,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3697,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_unclassified;Helotiales_unclassified;Helotiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3698,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma_longibrachiatum;,Trichoderma longibrachiatum,1CB1B9A6-36B9-11D5-9548-00D0592D548C,340300,20,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Probable,Microfungus,NULL,Host - Fabaceae,"Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf))"
ASV37,201,0,259,1898,661,0,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_unclassified;Capnodiales_unclassified;Capnodiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV370,0,0,0,0,0,0,0,303,Fungi;Ascomycota;Sordariomycetes;unidentified;unidentified;unidentified;Sordariomycetes_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3700,3,0,0,0,0,7,0,0,Fungi;Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Platygramme;Platygramme_sp;,Platygramme,ECC4EB58-B942-4BF3-AAE5-61149E428DDC,4172,13,Symbiotroph,Lichenized,Highly Probable,Thallus,NULL,NULL,Esslinger TL. 2014. North Dakota State University ((http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm))
ASV3701,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Gorgomyces;Gorgomyces_hungaricus;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3702,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_unclassified;Leotiomycetes_unclassified;Leotiomycetes_unclassified;Leotiomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3703,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3704,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_unclassified;Leotiomycetes_unclassified;Leotiomycetes_unclassified;Leotiomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3705,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3706,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Pseudoteratosphaeria;Pseudoteratosphaeria_secundaria;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3707,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Pezicula;Pezicula_sp;,Dermateaceae,1CB186AD-36B9-11D5-9548-00D0592D548C,80686,9,Pathotroph-Saprotroph,Plant Pathogen-Plant Saprotroph,Probable,Microfungus,NULL,Saprobic or parasitic on herbaceous and woody material (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3708,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;Sordariomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3709,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariales_unclassified;Xylariales_unclassified;Xylariales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3710,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3711,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_unclassified;Hypocreales_unclassified;Hypocreales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3712,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;unidentified;unidentified;Helotiales_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3715,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;unidentified;unidentified;Helotiales_sp;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3716,10,0,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_unclassified;Hypocreales_unclassified;Hypocreales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3717,0,10,0,0,0,0,0,0,Fungi;Glomeromycota;Archaeosporomycetes;Archaeosporales;Archaeosporaceae;Archaeospora;Archaeospora_trappei;,Archaeosporaceae,D9831C6F-D479-4BAB-804C-5692613FC09E,82112,9,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))"
ASV3718,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Lecanoromycetes;Lecanoromycetes_unclassified;Lecanoromycetes_unclassified;Lecanoromycetes_unclassified;Lecanoromycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3720,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_unclassified;Pleosporales_unclassified;Pleosporales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3721,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeriaceae_unclassified;Teratosphaeriaceae_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3723,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermales_fam_Incertae_sedis;Leptodiscella;Leptodiscella_sp;,Leptodiscella,1C4A3E17-875B-4014-827A-4CD52D779284,8743,13,Saprotroph,Undefined Saprotroph,Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ASV3724,0,10,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3725,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Torulaceae;Torula;Torula_sp;,Torula,1CB1A797-36B9-11D5-9548-00D0592D548C,10248,13,Pathotroph-Saprotroph,Endophyte-Plant Pathogen-Wood Saprotroph,Probable,NULL,Soft Rot,Endophyte Host - Caryophyllacae (Costa et al. 2012),"Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf))"
ASV3727,0,10,0,0,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Trechisporales_unclassified;Trechisporales_unclassified;Trechisporales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3734,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Lecanoromycetes;Lecanoromycetes_unclassified;Lecanoromycetes_unclassified;Lecanoromycetes_unclassified;Lecanoromycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3736,0,10,0,0,0,0,0,0,Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;Slooffia;Slooffia_cresolica;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3738,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Scytalidium;Scytalidium_unclassified;,Helotiaceae,1CB18C9C-36B9-11D5-9548-00D0592D548C,80845,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL,"Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV374,157,0,58,0,84,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_unclassified;Helotiales_unclassified;Helotiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3740,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron_sp;,Myxotrichaceae,1CB1CD78-36B9-11D5-9548-00D0592D548C,81054,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Microfungus,NULL,"Many species are cellulolytic, occurring on paper, straw etc. Others are mycorrhizal associated with roots of Ericaceae and Epacridaceae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3742,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe;Diaporthe_unclassified;,Diaporthaceae,1CB186D0-36B9-11D5-9548-00D0592D548C,80691,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Plant Saprotroph,Probable,Microfungus,NULL,"Most species are weak pathogens or endophytes in leaf or stem tissue, growing saprobically after the plant dies (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3744,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3745,0,10,0,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Gliomastix;Gliomastix_tumulicola;,Bionectriaceae,1CB1CCCB-36B9-11D5-9548-00D0592D548C,82088,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL,"Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3746,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_unclassified;Helotiales_unclassified;Helotiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3748,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV375,85,0,213,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_unclassified;Hypocreales_unclassified;Hypocreales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3752,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Chaetothyrina;Chaetothyrina_guttulata;,Mycosphaerellaceae,1CB1CD75-36B9-11D5-9548-00D0592D548C,81043,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL,"Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3754,0,0,0,10,0,0,0,0,Fungi;Basidiomycota;Agaricomycetes;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;Agaricomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3755,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Gorgomyces;Gorgomyces_hungaricus;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3756,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Sordariales;Cephalothecaceae;Phialemonium;Phialemonium_inflatum;,Cephalothecaceae,1CB1CE98-36B9-11D5-9548-00D0592D548C,80571,9,Saprotroph,Fungal Parasite-Wood Saprotroph,Probable,Microfungus,NULL,"Typically saprobic, fruiting on very rotten wood or other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3757,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Gymnostellatospora;Gymnostellatospora_japonica;,Pseudeurotiaceae,1CB1CDAD-36B9-11D5-9548-00D0592D548C,81222,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL,"Saprobic on woody tissue and rotting vegetation, often isolated from soil (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3758,0,0,0,10,0,0,0,0,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Bulleribasidium;Bulleribasidium_hainanense;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3759,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Teratosphaeriaceae_unclassified;Teratosphaeriaceae_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV376,19,0,0,0,0,237,0,42,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellales_unclassified;Tremellales_unclassified;Tremellales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3760,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;Sarocladium_kiliense;,Sarocladium kiliense,9A103E98-FEB0-4346-A6FB-DF33E2FC3A39,519592,20,Pathotroph,Animal Pathogen,Probable,NULL,NULL,Likely opportunistic human pathogen (Irinyi et al. 2015),"Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008))"
ASV3761,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum_cymbidiicola;,Glomerellaceae,AB0867BB-F14D-4E04-9D64-56A135F63096,504454,9,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Probable,Microfungus,NULL,"Species are hemibiotic, with an initial endophytic (symptomless) phase that leads to a necrotic phase were significant damage may be caused to the host (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV3762,0,0,0,10,0,0,0,0,Fungi;Basidiomycota;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;Basidiomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3763,0,0,0,10,0,0,0,0,Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Gorgomyces;Gorgomyces_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3767,0,0,0,0,10,0,0,0,Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_unclassified;Dothideomycetes_unclassified;Dothideomycetes_unclassified;Dothideomycetes_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3768,0,0,0,0,10,0,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3769,0,0,0,0,10,0,0,0,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella_unclassified;,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL,Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
ASV377,0,0,0,0,0,298,0,0,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiales_unclassified;Capnodiales_unclassified;Capnodiales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3770,0,0,0,0,10,0,0,0,Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;Pseudosigmoidea;Pseudosigmoidea_ibarakiensis;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3772,0,0,0,0,0,10,0,0,Fungi;Basidiomycota;Microbotryomycetes;Kriegeriales;Kriegeriaceae;Kriegeriaceae_unclassified;Kriegeriaceae_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3775,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3776,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Sordariomycetes;Xylariales;Microdochiaceae;Microdochium;Microdochium_colombiense;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3777,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;Ascomycota_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3778,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Cylindrocarpon;Cylindrocarpon_sp;,Nectriaceae,1CB1CD7A-36B9-11D5-9548-00D0592D548C,81059,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Possible,Microfungus,NULL,Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007),"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))"
ASV3779,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;Chaetosphaeria_sp;,Chaetosphaeriaceae,A2975E8A-801C-4A1F-9099-3C1B24D8A295,82100,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL,"Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
ASV378,156,0,140,0,0,0,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium_album;,Tolypocladium,1CB1A75A-36B9-11D5-9548-00D0592D548C,10242,13,Pathotroph-Symbiotroph,Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite,Possible,NULL,NULL,Endophyte detection method-culture (Gazis et al. 2014),"Gazis R, et al. 2014. Mycologia 106:1090-1105 ((https://doi.org/10.3852/13-346)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Quant CA. 2014. IMA Fungus 5:121-134 ((https://doi.org/10.5598/imafungus.2014.05.01.12))"
ASV3780,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_unclassified;Hypocreales_unclassified;Hypocreales_unclassified;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV3781,0,0,0,0,0,10,0,0,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbiliaceae_unclassified;Orbiliaceae_unclassified;,Orbiliaceae,1CB19716-36B9-11D5-9548-00D0592D548C,81091,9,Saprotroph,Wood Saprotroph,Probable,Microfungus,NULL,"Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
